"id","user_id","name","size","type","subtype","alignment","armor_class","hit_points","hit_dice","speed","strength","dexterity","intelligence","wisdom","charisma","constitution","dexterity_save","charisma_save","wisdom_save","stealth","damage_vulnerabilities","damage_resistances","damage_immunities","condition_immunities","senses","languages","challenge_rating","special_abilities","actions","legendary_actions","image_url"
123,1,"Giant Crocodile","Huge","beast","","unaligned",14,85,"9","30",21,9,2,10,7,17,0,0,0,5,"","","","","passive Perception 10","","CR: 5","name : Hold Breath---desc : The crocodile can hold its breath for 30 minutes.---attack_bonus : 0---","name : Multiattack---desc : The crocodile makes two attacks: one with its bite and one with its tail.---attack_bonus : 0---================================name : Bite---desc : Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 21 (3d10 + 5) piercing damage, and the target is grappled (escape DC 16). Until this grapple ends, the target is restrained, and the crocodile can't bite another target.---attack_bonus : 8---damage_dice : 3d10---damage_bonus : 5---================================name : Tail---desc : Melee Weapon Attack: +8 to hit, reach 10 ft., one target not grappled by the crocodile. Hit: 14 (2d8 + 5) bludgeoning damage. If the target is a creature, it must succeed on a DC 16 Strength saving throw or be knocked prone.---attack_bonus : 8---damage_dice : 2d8---damage_bonus : 5---","","http://www.dnd5eapi.co/api/monsters/123"
124,1,"Giant Eagle","Large","beast","","neutral good",13,26,"4","10",16,17,8,14,10,13,0,0,0,0,"","","","","passive Perception 14","Giant Eagle, understands Common and Auran but can't speak","CR: 1","name : Keen Sight---desc : The eagle has advantage on Wisdom (Perception) checks that rely on sight.---attack_bonus : 0---","name : Multiattack---desc : The eagle makes two attacks: one with its beak and one with its talons.---attack_bonus : 0---================================name : Beak---desc : Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) piercing damage.---attack_bonus : 5---damage_dice : 1d6---damage_bonus : 3---================================name : Talons---desc : Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage.---attack_bonus : 5---damage_dice : 2d6---damage_bonus : 3---","","http://www.dnd5eapi.co/api/monsters/124"
125,1,"Giant Elk","Huge","beast","","unaligned",15,42,"5","60",19,16,7,14,10,14,0,0,0,0,"","","","","passive Perception 14","Giant Elk, understands Common, Elvish, and Sylvan but can't speak","CR: 2","name : Charge---desc : If the elk moves at least 20 ft. straight toward a target and then hits it with a ram attack on the same turn, the target takes an extra 7 (2d6) damage. If the target is a creature, it must succeed on a DC 14 Strength saving throw or be knocked prone.---attack_bonus : 0---damage_dice : 2d6---","name : Ram---desc : Melee Weapon Attack: +6 to hit, reach 10 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage.---attack_bonus : 6---damage_dice : 2d6---damage_bonus : 4---================================name : Hooves---desc : Melee Weapon Attack: +6 to hit, reach 5 ft., one prone creature. Hit: 22 (4d8 + 4) bludgeoning damage.---attack_bonus : 6---damage_dice : 4d8---damage_bonus : 4---","","http://www.dnd5eapi.co/api/monsters/125"
126,1,"Giant Fire Beetle","Small","beast","","unaligned",13,4,"1","30",8,10,1,7,3,12,0,0,0,0,"","","","","blindsight 30 ft., passive Perception 8","","CR: 0","name : Illumination---desc : The beetle sheds bright light in a 10-foot radius and dim light for an additional 10 ft..---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +1 to hit, reach 5 ft., one target. Hit: 2 (1d6 — 1) slashing damage.---attack_bonus : 1---damage_dice : 1d6---damage_bonus : -1---","","http://www.dnd5eapi.co/api/monsters/126"
127,1,"Giant Frog","Medium","beast","","unaligned",11,18,"4","30",12,13,2,10,3,11,0,0,0,3,"","","","","darkvision 30 ft., passive Perception 12","","CR: 0.25","name : Amphibious---desc : The frog can breathe air and water---attack_bonus : 0---================================name : Standing Leap---desc : The frog's long jump is up to 20 ft. and its high jump is up to 10 ft., with or without a running start.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 4 (1d6 + 1) piercing damage, and the target is grappled (escape DC 11). Until this grapple ends, the target is restrained, and the frog can't bite another target.---attack_bonus : 3---damage_dice : 1d6---damage_bonus : 1---================================name : Swallow---desc : The frog makes one bite attack against a Small or smaller target it is grappling. If the attack hits, the target is swallowed, and the grapple ends. The swallowed target is blinded and restrained, it has total cover against attacks and other effects outside the frog, and it takes 5 (2d4) acid damage at the start of each of the frog's turns. The frog can have only one target swallowed at a time. If the frog dies, a swallowed creature is no longer restrained by it and can escape from the corpse using 5 ft. of movement, exiting prone.---attack_bonus : 0---","","http://www.dnd5eapi.co/api/monsters/127"
128,1,"Giant Goat","Large","beast","","unaligned",11,19,"3","40",17,11,3,12,6,12,0,0,0,0,"","","","","passive Perception 11","","CR: 0.5","name : Charge---desc : If the goat moves at least 20 ft. straight toward a target and then hits it with a ram attack on the same turn, the target takes an extra 5 (2d4) bludgeoning damage. If the target is a creature, it must succeed on a DC 13 Strength saving throw or be knocked prone.---attack_bonus : 0---damage_dice : 2d4---================================name : Sure-Footed---desc : The goat has advantage on Strength and Dexterity saving throws made against effects that would knock it prone.---attack_bonus : 0---","name : Ram---desc : Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 8 (2d4 + 3) bludgeoning damage.---attack_bonus : 5---damage_dice : 2d4---damage_bonus : 3---","","http://www.dnd5eapi.co/api/monsters/128"
129,1,"Giant Hyena","Large","beast","","unaligned",12,45,"6","50",16,14,2,12,7,14,0,0,0,0,"","","","","passive Perception 13","","CR: 1","name : Rampage---desc : When the hyena reduces a creature to 0 hit points with a melee attack on its turn, the hyena can take a bonus action to move up to half its speed and make a bite attack.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) piercing damage.---attack_bonus : 5---damage_dice : 1d6---damage_bonus : 3---","","http://www.dnd5eapi.co/api/monsters/129"
130,1,"Giant Lizard","Large","beast","","unaligned",12,19,"3","30",15,12,2,10,5,13,0,0,0,0,"","","","","darkvision 30 ft., passive Perception 10","","CR: 0.25","name : Variant: Hold Breath---desc : The lizard can hold its breath for 15 minutes. (A lizard that has this trait also has a swimming speed of 30 feet.)---attack_bonus : 0---================================name : Variant: Spider Climb---desc : The lizard can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 6 (1d8 + 2) piercing damage.---attack_bonus : 4---damage_dice : 1d8---damage_bonus : 2---","","http://www.dnd5eapi.co/api/monsters/130"
131,1,"Giant Octopus","Large","beast","","unaligned",11,52,"8","10",17,13,4,10,4,13,0,0,0,5,"","","","","darkvision 60 ft., passive Perception 14","","CR: 1","name : Hold Breath---desc : While out of water, the octopus can hold its breath for 1 hour.---attack_bonus : 0---================================name : Underwater Camouflage---desc : The octopus has advantage on Dexterity (Stealth) checks made while underwater.---attack_bonus : 0---================================name : Water Breathing---desc : The octopus can breathe only underwater.---attack_bonus : 0---","name : Tentacles---desc : Melee Weapon Attack: +5 to hit, reach 15 ft., one target. Hit: 10 (2d6 + 3) bludgeoning damage. If the target is a creature, it is grappled (escape DC 16). Until this grapple ends, the target is restrained, and the octopus can't use its tentacles on another target.---attack_bonus : 5---damage_dice : 2d6---damage_bonus : 3---================================name : Ink Cloud (Recharges after a Short or Long Rest)---desc : A 20-foot-radius cloud of ink extends all around the octopus if it is underwater. The area is heavily obscured for 1 minute, although a significant current can disperse the ink. After releasing the ink, the octopus can use the Dash action as a bonus action.---attack_bonus : 0---","","http://www.dnd5eapi.co/api/monsters/131"
132,1,"Giant Owl","Large","beast","","neutral",12,19,"3","5",13,15,8,13,10,12,0,0,0,4,"","","","","darkvision 120 ft., passive Perception 15","Giant Owl, understands Common, Elvish, and Sylvan but can't speak","CR: 0.25","name : Flyby---desc : The owl doesn't provoke opportunity attacks when it flies out of an enemy's reach.---attack_bonus : 0---================================name : Keen Hearing and Sight---desc : The owl has advantage on Wisdom (Perception) checks that rely on hearing or sight.---attack_bonus : 0---","name : Talons---desc : Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 8 (2d6 + 1) slashing damage.---attack_bonus : 3---damage_dice : 2d6---damage_bonus : 1---","","http://www.dnd5eapi.co/api/monsters/132"
133,1,"Giant Poisonous Snake","Medium","beast","","unaligned",14,11,"2","30",10,18,2,10,3,13,0,0,0,0,"","","","","blindsight 10 ft., passive Perception 12","","CR: 0.25","","name : Bite---desc : Melee Weapon Attack: +6 to hit, reach 10 ft., one target. Hit: 6 (1d4 + 4) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 10 (3d6) poison damage on a failed save, or half as much damage on a successful one.---attack_bonus : 6---damage_dice : 1d4---damage_bonus : 4---","","http://www.dnd5eapi.co/api/monsters/133"
134,1,"Giant Rat","Small","beast","","unaligned",12,7,"2","30",7,15,2,10,4,11,0,0,0,0,"","","","","darkvision 60 ft., passive Perception 10","","CR: 0.125","name : Keen Smell---desc : The rat has advantage on Wisdom (Perception) checks that rely on smell.---attack_bonus : 0---================================name : Pack Tactics---desc : The rat has advantage on an attack roll against a creature if at least one of the rat's allies is within 5 ft. of the creature and the ally isn't incapacitated.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 4 (1d4 + 2) piercing damage.---attack_bonus : 4---damage_dice : 1d4---damage_bonus : 2---","","http://www.dnd5eapi.co/api/monsters/134"
135,1,"Giant Rat (Diseased)","Small","beast","","unaligned",12,7,"2","30",7,15,2,10,4,11,0,0,0,0,"","","","","darkvision 60 ft., passive Perception 10","","CR: 0.125","","name : Bite---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 2) piercing damage. If the target is a creature, it must succeed on a DC 10 Constitution saving throw or contract a disease. Until the disease is cured, the target can't regain hit points except by magical means, and the target's hit point maximum decreases by 3 (1d6) every 24 hours. If the target's hit point maximum drops to 0 as a result of this disease, the target dies.---attack_bonus : 4---damage_dice : 1d4---damage_bonus : 2---","","http://www.dnd5eapi.co/api/monsters/135"
136,1,"Giant Scorpion","Large","beast","","unaligned",15,52,"7","40",15,13,1,9,3,15,0,0,0,0,"","","","","blindsight 60 ft., passive Perception 9","","CR: 3","","name : Claw---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 6 (1d8 + 2) bludgeoning damage, and the target is grappled (escape DC 12). The scorpion has two claws, each of which can grapple only one target.---attack_bonus : 4---damage_dice : 1d8---damage_bonus : 2---================================name : Multiattack---desc : The scorpion makes three attacks: two with its claws and one with its sting.---attack_bonus : 0---================================name : Sting---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 7 (1d10 + 2) piercing damage, and the target must make a DC 12 Constitution saving throw, taking 22 (4d10) poison damage on a failed save, or half as much damage on a successful one.---attack_bonus : 4---damage_dice : 1d10---damage_bonus : 2---","","http://www.dnd5eapi.co/api/monsters/136"
137,1,"Giant Sea Horse","Large","beast","","unaligned",13,16,"3","0",12,15,2,12,5,11,0,0,0,0,"","","","","passive Perception 11","","CR: 0.5","name : Charge---desc : If the sea horse moves at least 20 ft. straight toward a target and then hits it with a ram attack on the same turn, the target takes an extra 7 (2d6) bludgeoning damage. If the target is a creature, it must succeed on a DC 11 Strength saving throw or be knocked prone.---attack_bonus : 0---damage_dice : 2d6---================================name : Water Breathing---desc : The sea horse can breathe only underwater.---attack_bonus : 0---","name : Ram---desc : Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 4 (1d6 + 1) bludgeoning damage.---attack_bonus : 3---damage_dice : 1d6---damage_bonus : 1---","","http://www.dnd5eapi.co/api/monsters/137"
138,1,"Giant Shark","Huge","beast","","unaligned",13,126,"11","0",23,11,1,10,5,21,0,0,0,0,"","","","","blindsight 60 ft., passive Perception 13","","CR: 5","name : Blood Frenzy---desc : The shark has advantage on melee attack rolls against any creature that doesn't have all its hit points.---attack_bonus : 0---================================name : Water Breathing---desc : The shark can breathe only underwater.---attack_bonus : 0---","name : Bite---desc : Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 22 (3d10 + 6) piercing damage.---attack_bonus : 9---damage_dice : 3d10---damage_bonus : 6---","","http://www.dnd5eapi.co/api/monsters/138"
139,1,"Giant Spider","Large","beast","","unaligned",14,26,"4","30",14,16,2,11,4,12,0,0,0,7,"","","","","blindsight 10 ft., darkvision 60 ft., passive Perception 10","","CR: 1","name : Spider Climb---desc : The spider can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check.---attack_bonus : 0---================================name : Web Sense---desc : While in contact with a web, the spider knows the exact location of any other creature in contact with the same web.---attack_bonus : 0---================================name : Web Walker---desc : The spider ignores movement restrictions caused by webbing.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. Hit: 7 (1d8 + 3) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 9 (2d8) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.---attack_bonus : 5---damage_dice : 1d8---damage_bonus : 3---================================name : Web (Recharge 5-6)---desc : Ranged Weapon Attack: +5 to hit, range 30/60 ft., one creature. Hit: The target is restrained by webbing. As an action, the restrained target can make a DC 12 Strength check, bursting the webbing on a success. The webbing can also be attacked and destroyed (AC 10; hp 5; vulnerability to fire damage; immunity to bludgeoning, poison, and psychic damage).---attack_bonus : 5---","","http://www.dnd5eapi.co/api/monsters/139"
140,1,"Giant Toad","Large","beast","","unaligned",11,39,"6","20",15,13,2,10,3,13,0,0,0,0,"","","","","darkvision 30 ft., passive Perception 10","","CR: 1","name : Amphibious---desc : The toad can breathe air and water---attack_bonus : 0---================================name : Standing Leap---desc : The toad's long jump is up to 20 ft. and its high jump is up to 10 ft., with or without a running start.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (1d10 + 2) piercing damage plus 5 (1d10) poison damage, and the target is grappled (escape DC 13). Until this grapple ends, the target is restrained, and the toad can't bite another target.---attack_bonus : 4---damage_dice : 1d10---damage_bonus : 2---================================name : Swallow---desc : The toad makes one bite attack against a Medium or smaller target it is grappling. If the attack hits, the target is swallowed, and the grapple ends. The swallowed target is blinded and restrained, it has total cover against attacks and other effects outside the toad, and it takes 10 (3d6) acid damage at the start of each of the toad's turns. The toad can have only one target swallowed at a time.
If the toad dies, a swallowed creature is no longer restrained by it and can escape from the corpse using 5 feet of movement, exiting prone.---attack_bonus : 0---","","http://www.dnd5eapi.co/api/monsters/140"
141,1,"Giant Vulture","Large","beast","","neutral evil",10,22,"3","10",15,10,6,12,7,15,0,0,0,0,"","","","","passive Perception 13","understands Common but can't speak","CR: 1","name : Keen Sight and Smell---desc : The vulture has advantage on Wisdom (Perception) checks that rely on sight or smell.---attack_bonus : 0---================================name : Pack Tactics---desc : The vulture has advantage on an attack roll against a creature if at least one of the vulture's allies is within 5 ft. of the creature and the ally isn't incapacitated.---attack_bonus : 0---","name : Multiattack---desc : The vulture makes two attacks: one with its beak and one with its talons.---attack_bonus : 0---================================name : Beak---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (2d4 + 2) piercing damage.---attack_bonus : 4---damage_dice : 2d4---damage_bonus : 2---================================name : Talons---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 9 (2d6 + 2) slashing damage.---attack_bonus : 4---damage_dice : 2d6---damage_bonus : 2---","","http://www.dnd5eapi.co/api/monsters/141"
142,1,"Giant Wasp","Medium","beast","","unaligned",12,13,"3","10",10,14,1,10,3,10,0,0,0,0,"","","","","passive Perception 10","","CR: 0.5","","name : Sting---desc : Sting. Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 5 (1d6 + 2) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 10 (3d6) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.---attack_bonus : 4---damage_dice : 1d6---damage_bonus : 2---","","http://www.dnd5eapi.co/api/monsters/142"
143,1,"Giant Weasel","Medium","beast","","unaligned",13,9,"2","40",11,16,4,12,5,10,0,0,0,5,"","","","","darkvision 60 ft., passive Perception 13","","CR: 0.125","name : Keen Hearing and Smell---desc : The weasel has advantage on Wisdom (Perception) checks that rely on hearing or smell.---attack_bonus : 0---","name : Bite---desc : Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 5 (1d4 + 3) piercing damage.---attack_bonus : 5---damage_dice : 1d4---damage_bonus : 3---","","http://www.dnd5eapi.co/api/monsters/143"
144,1,"Giant Wolf Spider","Medium","beast","","unaligned",13,11,"2","40",12,16,3,12,4,13,0,0,0,7,"","","","","blindsight 10 ft., darkvision 60 ft., passive Perception 13","","CR: 0.25","name : Spider Climb---desc : The spider can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check.---attack_bonus : 0---================================name : Web Sense---desc : While in contact with a web, the spider knows the exact location of any other creature in contact with the same web.---attack_bonus : 0---================================name : Web Walker---desc : The spider ignores movement restrictions caused by webbing.---attack_bonus : 0---","name : Bite---desc : Weapon Attack: +3 to hit, reach 5 ft., one creature. Hit: 4 (1d6 + 1) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 7 (2d6) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.---attack_bonus : 3---damage_dice : 1d6---damage_bonus : 1---","","http://www.dnd5eapi.co/api/monsters/144"
145,1,"Gibbering Mouther","Medium","aberration","","neutral",9,67,"9","10",10,8,3,10,6,16,0,0,0,0,"","","","prone","darkvision 60 ft., passive Perception 10","","CR: 2","name : Aberrant Ground---desc : The ground in a 10-foot radius around the mouther is doughlike difficult terrain. Each creature that starts its turn in that area must succeed on a DC 10 Strength saving throw or have its speed reduced to 0 until the start of its next turn.---attack_bonus : 0---================================name : Gibbering---desc : The mouther babbles incoherently while it can see any creature and isn't incapacitated. Each creature that starts its turn within 20 feet of the mouther and can hear the gibbering must succeed on a DC 10 Wisdom saving throw. On a failure, the creature can't take reactions until the start of its next turn and rolls a d8 to determine what it does during its turn. On a 1 to 4, the creature does nothing. On a 5 or 6, the creature takes no action or bonus action and uses all its movement to move in a randomly determined direction. On a 7 or 8, the creature makes a melee attack against a randomly determined creature within its reach or does nothing if it can't make such an attack.---attack_bonus : 0---","name : Multiattack---desc : The gibbering mouther makes one bite attack and, if it can, uses its Blinding Spittle.---attack_bonus : 0---================================name : Bites---desc : Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. Hit: 17 (5d6) piercing damage. If the target is Medium or smaller, it must succeed on a DC 10 Strength saving throw or be knocked prone. If the target is killed by this damage, it is absorbed into the mouther.---attack_bonus : 2---damage_dice : 5d6---================================name : Blinding Spittle (Recharge 5-6)---desc : The mouther spits a chemical glob at a point it can see within 15 feet of it. The glob explodes in a blinding flash of light on impact. Each creature within 5 feet of the flash must succeed on a DC 13 Dexterity saving throw or be blinded until the end of the mouther's next turn.---attack_bonus : 0---","","http://www.dnd5eapi.co/api/monsters/145"
146,1,"Glabrezu","Large","fiend","demon","chaotic evil",17,157,"15","40",20,15,19,17,16,21,0,7,7,0,"","cold, fire, lightning; bludgeoning, piercing, and slashing from nonmagical weapons","poison","poisoned","truesight 120 ft., passive Perception 13","Abyssal, telepathy 120 ft.","CR: 9","name : Innate Spellcasting---desc : The glabrezu's spellcasting ability is Intelligence (spell save DC 16). The glabrezu can innately cast the following spells, requiring no material components:
At will: darkness, detect magic, dispel magic
1/day each: confusion, fly, power word stun---attack_bonus : 0---================================name : Magic Resistance---desc : The glabrezu has advantage on saving throws against spells and other magical effects.---attack_bonus : 0---","name : Multiattack---desc : The glabrezu makes four attacks: two with its pincers and two with its fists. Alternatively, it makes two attacks with its pincers and casts one spell.---attack_bonus : 0---================================name : Pincer---desc : Melee Weapon Attack: +9 to hit, reach 10 ft., one target. Hit: 16 (2d10 + 5) bludgeoning damage. If the target is a Medium or smaller creature, it is grappled (escape DC 15). The glabrezu has two pincers, each of which can grapple only one target.---attack_bonus : 9---damage_dice : 2d10---damage_bonus : 5---================================name : Fist---desc : Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 7 (2d4 + 2) bludgeoning damage.---attack_bonus : 9---damage_dice : 2d4---damage_bonus : 2---================================name : Variant: Summon Demon (1/Day)---desc : The demon chooses what to summon and attempts a magical summoning.
A glabrezu has a 30 percent chance of summoning 1d3 vrocks, 1d2 hezrous, or one glabrezu.
A summoned demon appears in an unoccupied space within 60 feet of its summoner, acts as an ally of its summoner, and can't summon other demons. It remains for 1 minute, until it or its summoner dies, or until its summoner dismisses it as an action.---attack_bonus : 0---","","http://www.dnd5eapi.co/api/monsters/146"
147,1,"Gladiator","Medium","humanoid","any race","any alignment",16,112,"15","30",18,15,10,12,15,16,5,0,0,0,"","","","","passive Perception 11","any one language (usually Common)","CR: 5","name : Brave---desc : The gladiator has advantage on saving throws against being frightened.---attack_bonus : 0---================================name : Brute---desc : A melee weapon deals one extra die of its damage when the gladiator hits with it (included in the attack).---attack_bonus : 0---","name : Multiattack---desc : The gladiator makes three melee attacks or two ranged attacks.---attack_bonus : 0---================================name : Spear---desc : Melee or Ranged Weapon Attack: +7 to hit, reach 5 ft. and range 20/60 ft., one target. Hit: 11 (2d6 + 4) piercing damage, or 13 (2d8 + 4) piercing damage if used with two hands to make a melee attack.---attack_bonus : 7---damage_dice : 2d6---damage_bonus : 4---================================name : Shield Bash---desc : Melee Weapon Attack: +7 to hit, reach 5 ft., one creature. Hit: 9 (2d4 + 4) bludgeoning damage. If the target is a Medium or smaller creature, it must succeed on a DC 15 Strength saving throw or be knocked prone.---attack_bonus : 7---damage_dice : 2d4---damage_bonus : 4---","","http://www.dnd5eapi.co/api/monsters/147"
148,1,"Gnoll","Medium","humanoid","gnoll","chaotic evil",15,22,"5","30",14,12,6,10,7,11,0,0,0,0,"","","","","darkvision 60 ft., passive Perception 10","Gnoll","CR: 0.5","name : Rampage---desc : When the gnoll reduces a creature to 0 hit points with a melee attack on its turn, the gnoll can take a bonus action to move up to half its speed and make a bite attack.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 4 (1d4 + 2) piercing damage.---attack_bonus : 4---damage_dice : 1d4---damage_bonus : 2---================================name : Spear---desc : Melee or Ranged Weapon Attack: +4 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 5 (1d6 + 2) piercing damage, or 6 (1d8 + 2) piercing damage if used with two hands to make a melee attack.---attack_bonus : 4---damage_dice : 1d6---damage_bonus : 2---================================name : Longbow---desc : Ranged Weapon Attack: +3 to hit, range 150/600 ft., one target. Hit: 5 (1d8 + 1) piercing damage.---attack_bonus : 3---damage_dice : 1d8---damage_bonus : 1---","","http://www.dnd5eapi.co/api/monsters/148"
149,1,"Goat","Medium","beast","","unaligned",10,4,"1","40",12,10,2,10,5,11,0,0,0,0,"","","","","passive Perception 10","","CR: 0","name : Charge---desc : If the goat moves at least 20 ft. straight toward a target and then hits it with a ram attack on the same turn, the target takes an extra 2 (1d4) bludgeoning damage. If the target is a creature, it must succeed on a DC 10 Strength saving throw or be knocked prone.---attack_bonus : 0---damage_dice : 1d4---================================name : Sure-Footed---desc : The goat has advantage on Strength and Dexterity saving throws made against effects that would knock it prone.---attack_bonus : 0---","name : Ram---desc : Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 1) bludgeoning damage.---attack_bonus : 3---damage_dice : 1d4---damage_bonus : 1---","","http://www.dnd5eapi.co/api/monsters/149"
150,1,"Goblin","Small","humanoid","goblinoid","neutral evil",15,7,"2","30",8,14,10,8,8,10,0,0,0,6,"","","","","darkvision 60 ft., passive Perception 9","Common, Goblin","CR: 0.25","name : Nimble Escape---desc : The goblin can take the Disengage or Hide action as a bonus action on each of its turns.---attack_bonus : 0---","name : Scimitar---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) slashing damage.---attack_bonus : 4---damage_dice : 1d6---damage_bonus : 2---================================name : Shortbow---desc : Ranged Weapon Attack: +4 to hit, range 80/320 ft., one target. Hit: 5 (1d6 + 2) piercing damage.---attack_bonus : 4---damage_dice : 1d6---damage_bonus : 2---","","http://pngimg.com/uploads/goblin/goblin_PNG17.png"
151,1,"Gold Dragon Wyrmling","Medium","dragon","","lawful good",17,60,"8","30",19,14,14,11,16,17,4,5,2,4,"","","fire","","blindsight 10 ft., darkvision 60 ft., passive Perception 14","Draconic","CR: 3","name : Amphibious---desc : The dragon can breathe air and water.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 9 (1d10 + 4) piercing damage.---attack_bonus : 6---damage_dice : 1d10---damage_bonus : 4---================================name : Breath Weapons (Recharge 5-6)---desc : The dragon uses one of the following breath weapons.
Fire Breath. The dragon exhales fire in a 15-foot cone. Each creature in that area must make a DC 13 Dexterity saving throw, taking 22 (4d10) fire damage on a failed save, or half as much damage on a successful one.
Weakening Breath. The dragon exhales gas in a 15-foot cone. Each creature in that area must succeed on a DC 13 Strength saving throw or have disadvantage on Strength-based attack rolls, Strength checks, and Strength saving throws for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.---attack_bonus : 0---damage_dice : 4d10---","","http://www.dnd5eapi.co/api/monsters/151"
152,1,"Gorgon","Large","monstrosity","","unaligned",19,114,"12","40",20,11,2,12,7,18,0,0,0,0,"","","petrified","","darkvision 60 ft., passive Perception 14","","CR: 5","name : Trampling Charge---desc : If the gorgon moves at least 20 feet straight toward a creature and then hits it with a gore attack on the same turn, that target must succeed on a DC 16 Strength saving throw or be knocked prone. If the target is prone, the gorgon can make one attack with its hooves against it as a bonus action.---attack_bonus : 0---","name : Gore---desc : Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 18 (2d12 + 5) piercing damage.---attack_bonus : 8---damage_dice : 2d12---damage_bonus : 5---================================name : Hooves---desc : Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 16 (2d10 + 5) bludgeoning damage.---attack_bonus : 8---damage_dice : 2d10---damage_bonus : 5---================================name : Petrifying Breath (Recharge 5-6)---desc : The gorgon exhales petrifying gas in a 30-foot cone. Each creature in that area must succeed on a DC 13 Constitution saving throw. On a failed save, a target begins to turn to stone and is restrained. The restrained target must repeat the saving throw at the end of its next turn. On a success, the effect ends on the target. On a failure, the target is petrified until freed by the greater restoration spell or other magic.---attack_bonus : 0---","","http://www.dnd5eapi.co/api/monsters/152"
